,Finnkode,car_name,Link,Price
324,338070384,Volvo V50,https://www.finn.no/car/used/ad.html?finnkode=338070384,19845.0
325,340883353,Toyota Yaris,https://www.finn.no/car/used/ad.html?finnkode=340883353,19074.0
328,340813059,Fiat Doblo,https://www.finn.no/car/used/ad.html?finnkode=340813059,19476.0
332,340510645,Opel Insignia,https://www.finn.no/car/used/ad.html?finnkode=340510645,18845.0
333,340776952,Peugeot 307 SW,https://www.finn.no/car/used/ad.html?finnkode=340776952,18845.0
334,340727258,Peugeot 407,https://www.finn.no/car/used/ad.html?finnkode=340727258,15845.0
335,340727755,Volvo V70,https://www.finn.no/car/used/ad.html?finnkode=340727755,19845.0
336,340695667,Nissan X-Trail,https://www.finn.no/car/used/ad.html?finnkode=340695667,16845.0
337,340645047,Kia Picanto,https://www.finn.no/car/used/ad.html?finnkode=340645047,18000.0
340,331321828,Renault Clio,https://www.finn.no/car/used/ad.html?finnkode=331321828,19777.0
342,340589727,Toyota Corolla,https://www.finn.no/car/used/ad.html?finnkode=340589727,19845.0
344,340549718,Toyota Yaris,https://www.finn.no/car/used/ad.html?finnkode=340549718,17074.0
348,340476841,Skoda Octavia,https://www.finn.no/car/used/ad.html?finnkode=340476841,19845.0
352,340446601,Ford Mondeo,https://www.finn.no/car/used/ad.html?finnkode=340446601,17000.0
355,340372970,Citroen Berlingo,https://www.finn.no/car/used/ad.html?finnkode=340372970,17777.0
356,340370278,BMW 5-serie,https://www.finn.no/car/used/ad.html?finnkode=340370278,16845.0
358,340336243,Alfa Romeo 156,https://www.finn.no/car/used/ad.html?finnkode=340336243,19995.0
361,340321594,BMW 5-serie,https://www.finn.no/car/used/ad.html?finnkode=340321594,16845.0
362,340290640,Ford S-MAX,https://www.finn.no/car/used/ad.html?finnkode=340290640,19845.0
364,340119615,Volkswagen Golf,https://www.finn.no/car/used/ad.html?finnkode=340119615,16845.0
367,340149792,Toyota Yaris,https://www.finn.no/car/used/ad.html?finnkode=340149792,17074.0
