,Finnkode,car_name,Link,Price
1228,339058056,Skoda Superb,https://www.finn.no/car/used/ad.html?finnkode=339058056,31845.0
1231,340211721,Mercedes-Benz E-Klasse,https://www.finn.no/car/used/ad.html?finnkode=340211721,34845.0
1233,340408008,Peugeot 207,https://www.finn.no/car/used/ad.html?finnkode=340408008,34845.0
1237,339388842,Volkswagen Golf,https://www.finn.no/car/used/ad.html?finnkode=339388842,33845.0
1238,340367379,Peugeot 308,https://www.finn.no/car/used/ad.html?finnkode=340367379,32845.0
1240,340357772,Volkswagen Passat,https://www.finn.no/car/used/ad.html?finnkode=340357772,33845.0
1241,340321487,Audi A3,https://www.finn.no/car/used/ad.html?finnkode=340321487,31845.0
1244,340242791,Volvo V50,https://www.finn.no/car/used/ad.html?finnkode=340242791,31845.0
1249,339481859,Audi A6,https://www.finn.no/car/used/ad.html?finnkode=339481859,33845.0
1250,340078699,Honda CR-V,https://www.finn.no/car/used/ad.html?finnkode=340078699,33845.0
1251,338308869,Mercedes-Benz Vaneo,https://www.finn.no/car/used/ad.html?finnkode=338308869,34845.0
1252,340140175,Mercedes-Benz E-Klasse,https://www.finn.no/car/used/ad.html?finnkode=340140175,33845.0
1254,339995702,Volvo XC 70,https://www.finn.no/car/used/ad.html?finnkode=339995702,34900.0
1255,340118418,Mazda 6,https://www.finn.no/car/used/ad.html?finnkode=340118418,31845.0
1257,340086395,Toyota Auris,https://www.finn.no/car/used/ad.html?finnkode=340086395,33845.0
1259,340076240,Toyota Auris,https://www.finn.no/car/used/ad.html?finnkode=340076240,31845.0
1260,339777987,BMW 5-serie,https://www.finn.no/car/used/ad.html?finnkode=339777987,31845.0
1263,340021489,Toyota Corolla,https://www.finn.no/car/used/ad.html?finnkode=340021489,32000.0
1264,330353836,Ford Focus,https://www.finn.no/car/used/ad.html?finnkode=330353836,34147.0
1265,339776812,Fiat Bravo,https://www.finn.no/car/used/ad.html?finnkode=339776812,33845.0
1267,338998661,Audi A4,https://www.finn.no/car/used/ad.html?finnkode=338998661,33845.0
1268,339891949,Mercedes-Benz C-Klasse,https://www.finn.no/car/used/ad.html?finnkode=339891949,33845.0
1269,339871586,Opel Corsa,https://www.finn.no/car/used/ad.html?finnkode=339871586,34974.0
1270,339862015,Opel Combo,https://www.finn.no/car/used/ad.html?finnkode=339862015,35000.0
1273,339791798,Volkswagen Jetta,https://www.finn.no/car/used/ad.html?finnkode=339791798,33845.0
1275,320328625,Suzuki Swift,https://www.finn.no/car/used/ad.html?finnkode=320328625,33777.0
1278,339622546,Kia Picanto,https://www.finn.no/car/used/ad.html?finnkode=339622546,35000.0
1279,339583824,Peugeot Partner,https://www.finn.no/car/used/ad.html?finnkode=339583824,30231.0
1284,338965126,Suzuki XL7,https://www.finn.no/car/used/ad.html?finnkode=338965126,31845.0
1286,339454951,Mitsubishi Colt,https://www.finn.no/car/used/ad.html?finnkode=339454951,34825.0
1288,339399913,Audi A4,https://www.finn.no/car/used/ad.html?finnkode=339399913,32900.0
1290,339331937,Toyota Avensis,https://www.finn.no/car/used/ad.html?finnkode=339331937,34845.0
1297,339047557,Ford Fiesta,https://www.finn.no/car/used/ad.html?finnkode=339047557,33074.0
1298,339078749,Hyundai i30,https://www.finn.no/car/used/ad.html?finnkode=339078749,31672.0
1302,339005762,Volvo V70,https://www.finn.no/car/used/ad.html?finnkode=339005762,30845.0
1308,338785581,Hyundai Getz,https://www.finn.no/car/used/ad.html?finnkode=338785581,31000.0
1309,338782567,Peugeot Expert,https://www.finn.no/car/used/ad.html?finnkode=338782567,33231.0
1310,338598859,Volkswagen Polo,https://www.finn.no/car/used/ad.html?finnkode=338598859,34845.0
1311,329409941,Volkswagen Golf,https://www.finn.no/car/used/ad.html?finnkode=329409941,31777.0
1312,338678412,Opel Vivaro,https://www.finn.no/car/used/ad.html?finnkode=338678412,33000.0
1315,338641789,Volkswagen Polo,https://www.finn.no/car/used/ad.html?finnkode=338641789,34845.0
1319,338434168,Fiat Bravo,https://www.finn.no/car/used/ad.html?finnkode=338434168,33845.0
1324,329440967,Peugeot Expert,https://www.finn.no/car/used/ad.html?finnkode=329440967,31186.0
1327,336666520,Volkswagen Touran,https://www.finn.no/car/used/ad.html?finnkode=336666520,34845.0
1330,338025287,Kia Rio,https://www.finn.no/car/used/ad.html?finnkode=338025287,34672.0
1331,337583192,Ford Focus,https://www.finn.no/car/used/ad.html?finnkode=337583192,32805.0
1338,337688187,Skoda Octavia,https://www.finn.no/car/used/ad.html?finnkode=337688187,35000.0
1339,335786904,Volkswagen Touran,https://www.finn.no/car/used/ad.html?finnkode=335786904,33500.0
1340,337623134,Volkswagen Golf,https://www.finn.no/car/used/ad.html?finnkode=337623134,46845.0
1343,329958097,Honda Jazz,https://www.finn.no/car/used/ad.html?finnkode=329958097,33777.0
1344,337485275,Hyundai Getz,https://www.finn.no/car/used/ad.html?finnkode=337485275,35074.0
1348,337335304,Audi A6 allroad,https://www.finn.no/car/used/ad.html?finnkode=337335304,31845.0
1349,337331919,Audi A6,https://www.finn.no/car/used/ad.html?finnkode=337331919,31845.0
1351,337257544,Volkswagen Touran,https://www.finn.no/car/used/ad.html?finnkode=337257544,31845.0
1358,336933150,Volkswagen Golf,https://www.finn.no/car/used/ad.html?finnkode=336933150,30074.0
1360,334661337,Mercedes-Benz B-Klasse,https://www.finn.no/car/used/ad.html?finnkode=334661337,31777.0
1361,335614779,Volkswagen Polo,https://www.finn.no/car/used/ad.html?finnkode=335614779,34845.0
1362,336568411,Toyota Corolla,https://www.finn.no/car/used/ad.html?finnkode=336568411,34900.0
1363,336483271,Skoda Octavia,https://www.finn.no/car/used/ad.html?finnkode=336483271,33777.0
1367,336302480,Ford Fiesta,https://www.finn.no/car/used/ad.html?finnkode=336302480,34900.0
1368,336286393,Mercedes-Benz C-Klasse,https://www.finn.no/car/used/ad.html?finnkode=336286393,34900.0
1371,336107456,Toyota Corolla,https://www.finn.no/car/used/ad.html?finnkode=336107456,31845.0
1373,336015704,Ford Focus,https://www.finn.no/car/used/ad.html?finnkode=336015704,31777.0
1374,323843387,Toyota Avensis Verso,https://www.finn.no/car/used/ad.html?finnkode=323843387,32000.0
1377,335492615,Volvo S80,https://www.finn.no/car/used/ad.html?finnkode=335492615,31777.0
1382,327691876,Audi A4,https://www.finn.no/car/used/ad.html?finnkode=327691876,32777.0
1384,334785996,Toyota Corolla,https://www.finn.no/car/used/ad.html?finnkode=334785996,31777.0
1388,333562250,Mazda 2,https://www.finn.no/car/used/ad.html?finnkode=333562250,31777.0
1391,333911484,Subaru Forester,https://www.finn.no/car/used/ad.html?finnkode=333911484,31777.0
1392,333232228,Hyundai i20,https://www.finn.no/car/used/ad.html?finnkode=333232228,35000.0
1393,322702259,Peugeot 207,https://www.finn.no/car/used/ad.html?finnkode=322702259,31777.0
1394,323974694,Toyota Yaris,https://www.finn.no/car/used/ad.html?finnkode=323974694,33677.0
1397,331547641,Toyota Auris,https://www.finn.no/car/used/ad.html?finnkode=331547641,32999.0
1400,330861146,Audi A3,https://www.finn.no/car/used/ad.html?finnkode=330861146,31277.0
1409,324967373,Hyundai Tucson,https://www.finn.no/car/used/ad.html?finnkode=324967373,34777.0
1414,321478238,Ford S-MAX,https://www.finn.no/car/used/ad.html?finnkode=321478238,34000.0
1415,320602923,Volkswagen Eos,https://www.finn.no/car/used/ad.html?finnkode=320602923,34000.0
1417,315183382,Volvo V50,https://www.finn.no/car/used/ad.html?finnkode=315183382,34777.0
1419,314320823,Mercedes-Benz B-Klasse,https://www.finn.no/car/used/ad.html?finnkode=314320823,31777.0
1449,341091513,Toyota Yaris,https://www.finn.no/car/used/ad.html?finnkode=341091513,37777.0
1451,341509912,Mercedes-Benz Vito,https://www.finn.no/car/used/ad.html?finnkode=341509912,39845.0
1452,341504335,Volvo V70,https://www.finn.no/car/used/ad.html?finnkode=341504335,39900.0
1453,341499175,Mitsubishi Outlander,https://www.finn.no/car/used/ad.html?finnkode=341499175,39845.0
1454,341490987,Skoda Octavia Scout,https://www.finn.no/car/used/ad.html?finnkode=341490987,39845.0
1455,341488872,Audi A3,https://www.finn.no/car/used/ad.html?finnkode=341488872,36845.0
1459,341471896,Opel Zafira,https://www.finn.no/car/used/ad.html?finnkode=341471896,35845.0
1460,341469020,Volvo V50,https://www.finn.no/car/used/ad.html?finnkode=341469020,40000.0
1461,341459865,Skoda Fabia,https://www.finn.no/car/used/ad.html?finnkode=341459865,36845.0
1462,341448774,Mazda 3,https://www.finn.no/car/used/ad.html?finnkode=341448774,36000.0
1463,341454071,Volvo S40,https://www.finn.no/car/used/ad.html?finnkode=341454071,35845.0
1467,316032938,Ford S-MAX,https://www.finn.no/car/used/ad.html?finnkode=316032938,35777.0
1469,341437634,Suzuki Grand Vitara,https://www.finn.no/car/used/ad.html?finnkode=341437634,36845.0
1471,341415163,Volkswagen Passat,https://www.finn.no/car/used/ad.html?finnkode=341415163,38845.0
1474,341406491,Mercedes-Benz E-Klasse,https://www.finn.no/car/used/ad.html?finnkode=341406491,39845.0
1477,336876808,Mercedes-Benz C-Klasse,https://www.finn.no/car/used/ad.html?finnkode=336876808,39845.0
1478,341389446,Citroen C3 Picasso,https://www.finn.no/car/used/ad.html?finnkode=341389446,38845.0
1480,341389373,Nissan X-Trail,https://www.finn.no/car/used/ad.html?finnkode=341389373,38500.0
1484,341380867,Ford Galaxy,https://www.finn.no/car/used/ad.html?finnkode=341380867,37845.0
1487,341365384,MINI Cooper,https://www.finn.no/car/used/ad.html?finnkode=341365384,37074.0
1488,341359726,Mercedes-Benz A-Klasse,https://www.finn.no/car/used/ad.html?finnkode=341359726,36845.0
1489,341359146,BMW 7-serie,https://www.finn.no/car/used/ad.html?finnkode=341359146,36845.0
1491,341353529,Saab 9-5,https://www.finn.no/car/used/ad.html?finnkode=341353529,35845.0
1492,341357900,Opel Corsa,https://www.finn.no/car/used/ad.html?finnkode=341357900,39900.0
1494,341346174,Mitsubishi Lancer,https://www.finn.no/car/used/ad.html?finnkode=341346174,36845.0
1495,340115835,Volkswagen Golf,https://www.finn.no/car/used/ad.html?finnkode=340115835,36845.0
1496,341325788,Toyota Corolla,https://www.finn.no/car/used/ad.html?finnkode=341325788,39900.0
1497,341307774,Citroen C3,https://www.finn.no/car/used/ad.html?finnkode=341307774,39672.0
1498,330095896,Volkswagen Passat,https://www.finn.no/car/used/ad.html?finnkode=330095896,36777.0
1501,316612584,Kia Cee'd,https://www.finn.no/car/used/ad.html?finnkode=316612584,36777.0
1503,341291597,Volvo XC90,https://www.finn.no/car/used/ad.html?finnkode=341291597,36845.0
1504,341283906,Mitsubishi L200,https://www.finn.no/car/used/ad.html?finnkode=341283906,36845.0
1506,341280937,Audi A4,https://www.finn.no/car/used/ad.html?finnkode=341280937,39845.0
1511,341270752,Ford Transit Custom,https://www.finn.no/car/used/ad.html?finnkode=341270752,36476.0
1513,341270538,Toyota Corolla,https://www.finn.no/car/used/ad.html?finnkode=341270538,39900.0
1514,337159638,Audi A4,https://www.finn.no/car/used/ad.html?finnkode=337159638,38845.0
1519,341252022,Jeep Patriot,https://www.finn.no/car/used/ad.html?finnkode=341252022,38845.0
1520,341251619,Volkswagen Golf Plus,https://www.finn.no/car/used/ad.html?finnkode=341251619,39900.0
1529,317051166,Saab 9-3,https://www.finn.no/car/used/ad.html?finnkode=317051166,37277.0
1531,336166572,Volvo V70,https://www.finn.no/car/used/ad.html?finnkode=336166572,40000.0
1534,336047352,BMW 3-serie,https://www.finn.no/car/used/ad.html?finnkode=336047352,36845.0
1535,341164021,Ford Mondeo,https://www.finn.no/car/used/ad.html?finnkode=341164021,39999.0
1546,341133407,Toyota Yaris,https://www.finn.no/car/used/ad.html?finnkode=341133407,38074.0
1551,341061893,Toyota Yaris,https://www.finn.no/car/used/ad.html?finnkode=341061893,35074.0
1552,341114797,Fiat Freemont,https://www.finn.no/car/used/ad.html?finnkode=341114797,39305.0
1561,339111615,Skoda Octavia,https://www.finn.no/car/used/ad.html?finnkode=339111615,36845.0
1564,341025055,Volkswagen Passat,https://www.finn.no/car/used/ad.html?finnkode=341025055,39900.0
1568,341011826,Volkswagen Polo Cross,https://www.finn.no/car/used/ad.html?finnkode=341011826,39000.0
1569,340899865,Audi A4,https://www.finn.no/car/used/ad.html?finnkode=340899865,36845.0
1571,340989837,Mitsubishi Space Star,https://www.finn.no/car/used/ad.html?finnkode=340989837,38074.0
1581,340904591,Volvo V50,https://www.finn.no/car/used/ad.html?finnkode=340904591,36845.0
1582,340904993,Kia Cee'd,https://www.finn.no/car/used/ad.html?finnkode=340904993,36845.0
1585,340139281,Skoda Octavia,https://www.finn.no/car/used/ad.html?finnkode=340139281,35845.0
1587,340891280,Volkswagen Touran,https://www.finn.no/car/used/ad.html?finnkode=340891280,38845.0
1588,340610431,Volvo V70,https://www.finn.no/car/used/ad.html?finnkode=340610431,35845.0
1589,340871289,Toyota Yaris,https://www.finn.no/car/used/ad.html?finnkode=340871289,39000.0
1597,307659125,Opel Astra,https://www.finn.no/car/used/ad.html?finnkode=307659125,36777.0
1599,149492060,Mercedes-Benz E-Klasse,https://www.finn.no/car/used/ad.html?finnkode=149492060,37779.0
1600,340761745,Toyota Avensis,https://www.finn.no/car/used/ad.html?finnkode=340761745,36845.0
1601,340764476,Toyota Corolla,https://www.finn.no/car/used/ad.html?finnkode=340764476,38845.0
1604,340741481,Citroen Xsara Picasso,https://www.finn.no/car/used/ad.html?finnkode=340741481,39900.0
1605,340726879,Citroen Berlingo,https://www.finn.no/car/used/ad.html?finnkode=340726879,38845.0
1609,340675608,Toyota Corolla,https://www.finn.no/car/used/ad.html?finnkode=340675608,36845.0
1610,340654233,Suzuki Grand Vitara,https://www.finn.no/car/used/ad.html?finnkode=340654233,39845.0
1611,340630611,Suzuki XL7,https://www.finn.no/car/used/ad.html?finnkode=340630611,37845.0
1614,340625705,Hyundai i30,https://www.finn.no/car/used/ad.html?finnkode=340625705,37845.0
1615,340617847,Toyota Yaris,https://www.finn.no/car/used/ad.html?finnkode=340617847,35845.0
1616,340603530,Audi A6,https://www.finn.no/car/used/ad.html?finnkode=340603530,36845.0
1619,340599380,BMW 1-serie,https://www.finn.no/car/used/ad.html?finnkode=340599380,36845.0
1622,339045260,Ford Fiesta,https://www.finn.no/car/used/ad.html?finnkode=339045260,41277.0
1623,340590923,Opel Zafira,https://www.finn.no/car/used/ad.html?finnkode=340590923,39000.0
1624,340582996,Citroen Berlingo,https://www.finn.no/car/used/ad.html?finnkode=340582996,38731.0
1628,340533362,Toyota Corolla,https://www.finn.no/car/used/ad.html?finnkode=340533362,39900.0
1629,338503102,Volvo V50,https://www.finn.no/car/used/ad.html?finnkode=338503102,39000.0
1632,340496238,Ford Transit Connect,https://www.finn.no/car/used/ad.html?finnkode=340496238,39476.0
1638,331674956,Citroen Berlingo,https://www.finn.no/car/used/ad.html?finnkode=331674956,39422.0
1639,340400644,Audi A4,https://www.finn.no/car/used/ad.html?finnkode=340400644,39000.0
1640,340390774,Fiat Doblo,https://www.finn.no/car/used/ad.html?finnkode=340390774,38476.0
1641,340390276,Suzuki SX4,https://www.finn.no/car/used/ad.html?finnkode=340390276,36845.0
1643,340388052,Volkswagen Golf,https://www.finn.no/car/used/ad.html?finnkode=340388052,39574.0
1650,340276970,Mercedes-Benz C-Klasse,https://www.finn.no/car/used/ad.html?finnkode=340276970,36845.0
1651,310172734,Suzuki Swift,https://www.finn.no/car/used/ad.html?finnkode=310172734,39000.0
1652,328691967,Nissan Qashqai,https://www.finn.no/car/used/ad.html?finnkode=328691967,39777.0
1656,340126503,Skoda Octavia,https://www.finn.no/car/used/ad.html?finnkode=340126503,36845.0
1660,339991413,Peugeot 308,https://www.finn.no/car/used/ad.html?finnkode=339991413,35845.0
1661,339943416,Mitsubishi Outlander,https://www.finn.no/car/used/ad.html?finnkode=339943416,36845.0
1665,339956336,Skoda Octavia,https://www.finn.no/car/used/ad.html?finnkode=339956336,36845.0
1666,339944363,Toyota Corolla,https://www.finn.no/car/used/ad.html?finnkode=339944363,36845.0
1667,339951000,Citroen C5,https://www.finn.no/car/used/ad.html?finnkode=339951000,39900.0
1669,339727130,Land Rover Freelander,https://www.finn.no/car/used/ad.html?finnkode=339727130,39845.0
1674,339810895,Mitsubishi Outlander,https://www.finn.no/car/used/ad.html?finnkode=339810895,36845.0
1675,339745175,Toyota Corolla Verso,https://www.finn.no/car/used/ad.html?finnkode=339745175,35845.0
1678,339698788,Volkswagen Passat,https://www.finn.no/car/used/ad.html?finnkode=339698788,39900.0
1680,321778699,Dodge Avenger,https://www.finn.no/car/used/ad.html?finnkode=321778699,39999.0
1685,339522875,Mitsubishi Pajero,https://www.finn.no/car/used/ad.html?finnkode=339522875,36845.0
1690,339465199,Volvo V70,https://www.finn.no/car/used/ad.html?finnkode=339465199,39845.0
1691,339440590,Skoda Superb,https://www.finn.no/car/used/ad.html?finnkode=339440590,39900.0
1701,339165963,Toyota Yaris,https://www.finn.no/car/used/ad.html?finnkode=339165963,39074.0
1702,339161750,Volvo V70,https://www.finn.no/car/used/ad.html?finnkode=339161750,39000.0
1704,339078861,Skoda Fabia,https://www.finn.no/car/used/ad.html?finnkode=339078861,39900.0
1710,338209105,Ford Mondeo,https://www.finn.no/car/used/ad.html?finnkode=338209105,36845.0
1712,338948401,Mercedes-Benz Sprinter,https://www.finn.no/car/used/ad.html?finnkode=338948401,36231.0
1714,331653791,Ford Transit Connect,https://www.finn.no/car/used/ad.html?finnkode=331653791,38422.0
1715,338903826,Volkswagen Passat,https://www.finn.no/car/used/ad.html?finnkode=338903826,35845.0
1716,338786764,Volkswagen Polo,https://www.finn.no/car/used/ad.html?finnkode=338786764,40000.0
1719,338766712,Opel Combo,https://www.finn.no/car/used/ad.html?finnkode=338766712,36000.0
1720,338687508,Ford Focus,https://www.finn.no/car/used/ad.html?finnkode=338687508,36845.0
1724,338622066,Toyota Auris,https://www.finn.no/car/used/ad.html?finnkode=338622066,39900.0
1728,338508492,Hyundai i30,https://www.finn.no/car/used/ad.html?finnkode=338508492,37845.0
1737,338265622,Toyota Avensis,https://www.finn.no/car/used/ad.html?finnkode=338265622,36845.0
1739,330338871,Hyundai Santa Fe,https://www.finn.no/car/used/ad.html?finnkode=330338871,36777.0
1742,338279218,Volvo V70,https://www.finn.no/car/used/ad.html?finnkode=338279218,39900.0
1743,338266368,MINI Cooper,https://www.finn.no/car/used/ad.html?finnkode=338266368,38074.0
1747,310815585,Saab 9-3,https://www.finn.no/car/used/ad.html?finnkode=310815585,36777.0
1748,338066829,Peugeot 308,https://www.finn.no/car/used/ad.html?finnkode=338066829,35845.0
1751,330542264,Kia Picanto,https://www.finn.no/car/used/ad.html?finnkode=330542264,38074.0
1752,338000321,Volkswagen Polo,https://www.finn.no/car/used/ad.html?finnkode=338000321,39074.0
1753,337995862,Opel Insignia,https://www.finn.no/car/used/ad.html?finnkode=337995862,39900.0
1754,337950931,Toyota Yaris,https://www.finn.no/car/used/ad.html?finnkode=337950931,39945.0
1755,337867793,Ford Transit,https://www.finn.no/car/used/ad.html?finnkode=337867793,36231.0
1756,337830731,Ford Transit Connect,https://www.finn.no/car/used/ad.html?finnkode=337830731,39476.0
1762,337690055,Honda CR-V,https://www.finn.no/car/used/ad.html?finnkode=337690055,39000.0
1766,337630581,Renault Kangoo,https://www.finn.no/car/used/ad.html?finnkode=337630581,39900.0
1767,337611867,Volvo V70,https://www.finn.no/car/used/ad.html?finnkode=337611867,39845.0
1774,337471062,Volkswagen Passat,https://www.finn.no/car/used/ad.html?finnkode=337471062,39845.0
1775,337464386,Citroen Berlingo,https://www.finn.no/car/used/ad.html?finnkode=337464386,36231.0
1777,337340103,Toyota Avensis,https://www.finn.no/car/used/ad.html?finnkode=337340103,39845.0
1779,337406436,Ford Galaxy,https://www.finn.no/car/used/ad.html?finnkode=337406436,39999.0
1781,337343449,Ford Galaxy,https://www.finn.no/car/used/ad.html?finnkode=337343449,39731.0
1782,337325709,Audi A4,https://www.finn.no/car/used/ad.html?finnkode=337325709,36845.0
1784,336221948,Opel Zafira,https://www.finn.no/car/used/ad.html?finnkode=336221948,36600.0
1787,336996470,Opel Astra,https://www.finn.no/car/used/ad.html?finnkode=336996470,36845.0
1790,336915985,Land Rover Freelander,https://www.finn.no/car/used/ad.html?finnkode=336915985,39999.0
1791,336907661,Ford Fiesta,https://www.finn.no/car/used/ad.html?finnkode=336907661,39900.0
1792,336833570,BMW 3-serie,https://www.finn.no/car/used/ad.html?finnkode=336833570,36845.0
1796,336566263,Toyota Yaris Verso,https://www.finn.no/car/used/ad.html?finnkode=336566263,39900.0
1799,336551013,Peugeot Partner,https://www.finn.no/car/used/ad.html?finnkode=336551013,37231.0
1804,336190804,Citroen C3,https://www.finn.no/car/used/ad.html?finnkode=336190804,36777.0
1817,334920954,Opel Zafira,https://www.finn.no/car/used/ad.html?finnkode=334920954,39000.0
1821,334745505,Citroen Berlingo,https://www.finn.no/car/used/ad.html?finnkode=334745505,36231.0
1824,291484899,Renault Laguna,https://www.finn.no/car/used/ad.html?finnkode=291484899,36777.0
1826,334350768,Volkswagen Golf,https://www.finn.no/car/used/ad.html?finnkode=334350768,40000.0
1828,328565380,BMW 1-serie,https://www.finn.no/car/used/ad.html?finnkode=328565380,37777.0
1830,313510714,Mercedes-Benz S-Klasse,https://www.finn.no/car/used/ad.html?finnkode=313510714,36777.0
1833,333884428,Mazda 6,https://www.finn.no/car/used/ad.html?finnkode=333884428,35777.0
1834,333821534,Skoda Superb,https://www.finn.no/car/used/ad.html?finnkode=333821534,37000.0
1837,333383444,Kia Picanto,https://www.finn.no/car/used/ad.html?finnkode=333383444,39974.0
1848,331808156,Fiat 500,https://www.finn.no/car/used/ad.html?finnkode=331808156,39777.0
1863,329853050,Ford Focus,https://www.finn.no/car/used/ad.html?finnkode=329853050,38900.0
1867,329108139,Peugeot 407,https://www.finn.no/car/used/ad.html?finnkode=329108139,39900.0
1874,327049722,Opel Astra,https://www.finn.no/car/used/ad.html?finnkode=327049722,39900.0
1886,323775464,Mercedes-Benz CLK,https://www.finn.no/car/used/ad.html?finnkode=323775464,36777.0
1887,323438225,Volvo V50,https://www.finn.no/car/used/ad.html?finnkode=323438225,39900.0
1888,323435108,Toyota Verso-S,https://www.finn.no/car/used/ad.html?finnkode=323435108,39845.0
1894,322220428,Volvo C30,https://www.finn.no/car/used/ad.html?finnkode=322220428,39900.0
1903,319650299,Opel Astra,https://www.finn.no/car/used/ad.html?finnkode=319650299,39900.0
1906,318957730,Hyundai i30,https://www.finn.no/car/used/ad.html?finnkode=318957730,39900.0
1910,311950691,Hyundai i30,https://www.finn.no/car/used/ad.html?finnkode=311950691,39900.0
1930,252295229,Alfa Romeo MiTo,https://www.finn.no/car/used/ad.html?finnkode=252295229,39843.0
1939,341518647,Volvo V50,https://www.finn.no/car/used/ad.html?finnkode=341518647,41845.0
1941,341494878,Nissan Qashqai,https://www.finn.no/car/used/ad.html?finnkode=341494878,41845.0
1944,341477098,Mazda 3,https://www.finn.no/car/used/ad.html?finnkode=341477098,41845.0
1945,341463940,BMW X3,https://www.finn.no/car/used/ad.html?finnkode=341463940,41345.0
1946,341467401,Volvo V50,https://www.finn.no/car/used/ad.html?finnkode=341467401,44900.0
1947,341459669,Mazda 2,https://www.finn.no/car/used/ad.html?finnkode=341459669,44672.0
1949,341314303,Toyota Yaris Verso,https://www.finn.no/car/used/ad.html?finnkode=341314303,40545.0
1951,341422250,Volkswagen Caddy Maxi,https://www.finn.no/car/used/ad.html?finnkode=341422250,41231.0
1955,341385423,Mercedes-Benz E-Klasse,https://www.finn.no/car/used/ad.html?finnkode=341385423,44845.0
1956,341387170,Subaru Forester,https://www.finn.no/car/used/ad.html?finnkode=341387170,44305.0
1961,341373695,Audi A3,https://www.finn.no/car/used/ad.html?finnkode=341373695,41845.0
1965,341358108,Audi A4,https://www.finn.no/car/used/ad.html?finnkode=341358108,42990.0
1966,341360709,Skoda Fabia,https://www.finn.no/car/used/ad.html?finnkode=341360709,43845.0
1970,341344839,Peugeot Partner,https://www.finn.no/car/used/ad.html?finnkode=341344839,43000.0
1973,341331687,BMW 1-serie,https://www.finn.no/car/used/ad.html?finnkode=341331687,44900.0
1975,338068300,Nissan X-Trail,https://www.finn.no/car/used/ad.html?finnkode=338068300,41845.0
1978,341022349,Mercedes-Benz Vito,https://www.finn.no/car/used/ad.html?finnkode=341022349,40231.0
1979,341293044,Peugeot 3008,https://www.finn.no/car/used/ad.html?finnkode=341293044,41845.0
1985,340826279,Volvo XC90,https://www.finn.no/car/used/ad.html?finnkode=340826279,41845.0
1986,328344740,BMW 1-serie,https://www.finn.no/car/used/ad.html?finnkode=328344740,41777.0
1988,341244877,Volkswagen Passat,https://www.finn.no/car/used/ad.html?finnkode=341244877,40345.0
1991,341118110,Toyota Avensis,https://www.finn.no/car/used/ad.html?finnkode=341118110,41845.0
1995,341171015,Volvo V70,https://www.finn.no/car/used/ad.html?finnkode=341171015,41845.0
1996,341192707,Volkswagen Passat,https://www.finn.no/car/used/ad.html?finnkode=341192707,40845.0
1997,331652711,Mitsubishi Outlander,https://www.finn.no/car/used/ad.html?finnkode=331652711,44777.0
1998,341172111,Peugeot 308,https://www.finn.no/car/used/ad.html?finnkode=341172111,41845.0
1999,341161382,Subaru Legacy,https://www.finn.no/car/used/ad.html?finnkode=341161382,44845.0
2000,333807401,Volvo V50,https://www.finn.no/car/used/ad.html?finnkode=333807401,40777.0
2002,341142837,Audi A4,https://www.finn.no/car/used/ad.html?finnkode=341142837,41845.0
2003,341141968,Mercedes-Benz A-Klasse,https://www.finn.no/car/used/ad.html?finnkode=341141968,44845.0
2007,340737233,Fiat Panda,https://www.finn.no/car/used/ad.html?finnkode=340737233,45000.0
2008,339091956,Citroen Berlingo,https://www.finn.no/car/used/ad.html?finnkode=339091956,45000.0
2009,340846317,Volvo S60,https://www.finn.no/car/used/ad.html?finnkode=340846317,44845.0
2010,341100952,Ford S-MAX,https://www.finn.no/car/used/ad.html?finnkode=341100952,40845.0
2011,341099102,Mercedes-Benz E-Klasse,https://www.finn.no/car/used/ad.html?finnkode=341099102,44845.0
2012,341096929,Suzuki Swift,https://www.finn.no/car/used/ad.html?finnkode=341096929,43074.0
2015,341068031,Fiat Freemont,https://www.finn.no/car/used/ad.html?finnkode=341068031,45000.0
2016,340999198,Hyundai Santa Fe,https://www.finn.no/car/used/ad.html?finnkode=340999198,42880.0
2018,339590200,Peugeot 308,https://www.finn.no/car/used/ad.html?finnkode=339590200,41845.0
2019,335882209,Opel Astra,https://www.finn.no/car/used/ad.html?finnkode=335882209,41845.0
2020,319415760,BMW 1-serie,https://www.finn.no/car/used/ad.html?finnkode=319415760,44777.0
2023,341018943,Ford Mondeo,https://www.finn.no/car/used/ad.html?finnkode=341018943,43845.0
2024,341025408,Hyundai i30,https://www.finn.no/car/used/ad.html?finnkode=341025408,44900.0
2032,327315095,Fiat 500,https://www.finn.no/car/used/ad.html?finnkode=327315095,45000.0
2035,340895314,Volkswagen Golf,https://www.finn.no/car/used/ad.html?finnkode=340895314,41845.0
2038,340865949,Peugeot 308,https://www.finn.no/car/used/ad.html?finnkode=340865949,41845.0
2039,340693498,Volkswagen Golf,https://www.finn.no/car/used/ad.html?finnkode=340693498,41845.0
2044,328519663,BMW 3-serie,https://www.finn.no/car/used/ad.html?finnkode=328519663,41776.0
2045,340747124,Peugeot Partner,https://www.finn.no/car/used/ad.html?finnkode=340747124,42990.0
2046,340738241,Toyota Yaris,https://www.finn.no/car/used/ad.html?finnkode=340738241,43074.0
2048,340694294,Hyundai ix35,https://www.finn.no/car/used/ad.html?finnkode=340694294,40845.0
