,Finnkode,car_name,Link,Price
4145,340348695,Volkswagen Transporter,https://www.finn.no/car/used/ad.html?finnkode=340348695,209900.0
4147,340346404,Skoda Superb,https://www.finn.no/car/used/ad.html?finnkode=340346404,228900.0
4148,340338476,Volkswagen Golf,https://www.finn.no/car/used/ad.html?finnkode=340338476,139305.0
4149,340345373,Volkswagen Touran,https://www.finn.no/car/used/ad.html?finnkode=340345373,129900.0
4151,342052963,Toyota Corolla,https://www.finn.no/car/used/ad.html?finnkode=342052963,274000.0
4152,342052283,Ford Transit Courier,https://www.finn.no/car/used/ad.html?finnkode=342052283,134400.0
4153,342051998,Toyota Proace,https://www.finn.no/car/used/ad.html?finnkode=342051998,269000.0
4154,342051541,Toyota Proace,https://www.finn.no/car/used/ad.html?finnkode=342051541,249000.0
4155,342051546,Toyota Proace,https://www.finn.no/car/used/ad.html?finnkode=342051546,299000.0
4156,342051493,Toyota RAV4,https://www.finn.no/car/used/ad.html?finnkode=342051493,499000.0
4157,342051355,Toyota RAV4,https://www.finn.no/car/used/ad.html?finnkode=342051355,479000.0
4158,342051187,Toyota RAV4,https://www.finn.no/car/used/ad.html?finnkode=342051187,509900.0
4159,342051267,Toyota RAV4,https://www.finn.no/car/used/ad.html?finnkode=342051267,489000.0
4160,342050357,Toyota RAV4,https://www.finn.no/car/used/ad.html?finnkode=342050357,499900.0
4161,342050297,Toyota HiLux,https://www.finn.no/car/used/ad.html?finnkode=342050297,399900.0
4162,342049403,Mitsubishi Outlander,https://www.finn.no/car/used/ad.html?finnkode=342049403,359000.0
4163,342049391,Toyota RAV4,https://www.finn.no/car/used/ad.html?finnkode=342049391,379000.0
4164,342049311,Hyundai Kona,https://www.finn.no/car/used/ad.html?finnkode=342049311,248000.0
4165,342048953,Tesla Model 3,https://www.finn.no/car/used/ad.html?finnkode=342048953,359000.0
4166,342049047,Toyota RAV4,https://www.finn.no/car/used/ad.html?finnkode=342049047,479000.0
4167,342048791,Toyota C-HR,https://www.finn.no/car/used/ad.html?finnkode=342048791,259000.0
4168,342048714,Toyota C-HR,https://www.finn.no/car/used/ad.html?finnkode=342048714,259000.0
4170,342048336,Toyota Proace,https://www.finn.no/car/used/ad.html?finnkode=342048336,259000.0
4171,342041902,Toyota Proace City,https://www.finn.no/car/used/ad.html?finnkode=342041902,199000.0
4172,342046177,Renault Kangoo,https://www.finn.no/car/used/ad.html?finnkode=342046177,189000.0
4173,342046016,Toyota Corolla,https://www.finn.no/car/used/ad.html?finnkode=342046016,269000.0
4177,342044528,Tesla Model 3,https://www.finn.no/car/used/ad.html?finnkode=342044528,319900.0
4179,342043866,Volkswagen Passat,https://www.finn.no/car/used/ad.html?finnkode=342043866,279500.0
4180,342043384,Volvo XC40,https://www.finn.no/car/used/ad.html?finnkode=342043384,379000.0
4182,342041716,Mitsubishi Outlander,https://www.finn.no/car/used/ad.html?finnkode=342041716,339000.0
4183,342037722,Nissan e-NV200,https://www.finn.no/car/used/ad.html?finnkode=342037722,145000.0
4184,342041175,Volvo XC90,https://www.finn.no/car/used/ad.html?finnkode=342041175,699000.0
4192,342036551,Hyundai Kona,https://www.finn.no/car/used/ad.html?finnkode=342036551,274900.0
4193,342035657,Toyota C-HR,https://www.finn.no/car/used/ad.html?finnkode=342035657,299000.0
4196,342034448,Chevrolet Silverado,https://www.finn.no/car/used/ad.html?finnkode=342034448,829000.0
4198,342026756,Toyota Proace,https://www.finn.no/car/used/ad.html?finnkode=342026756,228000.0
4199,342055199,Volkswagen Passat,https://www.finn.no/car/used/ad.html?finnkode=342055199,279900.0
4200,342054820,Toyota C-HR,https://www.finn.no/car/used/ad.html?finnkode=342054820,339000.0
4203,342058319,Toyota HiLux,https://www.finn.no/car/used/ad.html?finnkode=342058319,399000.0
4204,342057937,Volkswagen T-Roc,https://www.finn.no/car/used/ad.html?finnkode=342057937,399000.0
4207,342054712,Toyota Proace,https://www.finn.no/car/used/ad.html?finnkode=342054712,259000.0
4209,342054314,Skoda Superb,https://www.finn.no/car/used/ad.html?finnkode=342054314,399000.0
4211,342062038,Volvo XC60,https://www.finn.no/car/used/ad.html?finnkode=342062038,469900.0
4212,342061868,Ford Kuga,https://www.finn.no/car/used/ad.html?finnkode=342061868,339900.0
4213,342061847,Nissan Qashqai,https://www.finn.no/car/used/ad.html?finnkode=342061847,310000.0
4215,342061423,Volkswagen Transporter,https://www.finn.no/car/used/ad.html?finnkode=342061423,369000.0
4217,342060013,Tesla Model X,https://www.finn.no/car/used/ad.html?finnkode=342060013,499990.0
4218,342059925,Volkswagen Amarok,https://www.finn.no/car/used/ad.html?finnkode=342059925,399990.0
4220,342056859,Fiat Doblo,https://www.finn.no/car/used/ad.html?finnkode=342056859,129000.0
4221,342056258,Volkswagen Transporter,https://www.finn.no/car/used/ad.html?finnkode=342056258,279000.0
4222,342054510,Mercedes-Benz A-Klasse,https://www.finn.no/car/used/ad.html?finnkode=342054510,259900.0
4223,342054471,Volkswagen Crafter,https://www.finn.no/car/used/ad.html?finnkode=342054471,579000.0
4224,342053483,Hyundai IONIQ,https://www.finn.no/car/used/ad.html?finnkode=342053483,168900.0
4225,342053040,Peugeot Partner,https://www.finn.no/car/used/ad.html?finnkode=342053040,169900.0
4227,342051369,Toyota RAV4,https://www.finn.no/car/used/ad.html?finnkode=342051369,389000.0
4228,342051399,Toyota RAV4,https://www.finn.no/car/used/ad.html?finnkode=342051399,389000.0
4229,342051312,Toyota RAV4,https://www.finn.no/car/used/ad.html?finnkode=342051312,379000.0
4230,342051159,Volkswagen Caddy,https://www.finn.no/car/used/ad.html?finnkode=342051159,169000.0
4231,342050851,Volkswagen Caddy,https://www.finn.no/car/used/ad.html?finnkode=342050851,139900.0
4232,342050849,Land Rover Range Rover Sport,https://www.finn.no/car/used/ad.html?finnkode=342050849,939000.0
4233,342050691,Volvo XC90,https://www.finn.no/car/used/ad.html?finnkode=342050691,588900.0
4234,342050580,Peugeot 3008,https://www.finn.no/car/used/ad.html?finnkode=342050580,239900.0
4235,342050509,Lexus UX,https://www.finn.no/car/used/ad.html?finnkode=342050509,299000.0
4236,342050075,Peugeot Partner,https://www.finn.no/car/used/ad.html?finnkode=342050075,199000.0
4237,342050152,Toyota Proace,https://www.finn.no/car/used/ad.html?finnkode=342050152,249000.0
4238,342049324,Toyota RAV4,https://www.finn.no/car/used/ad.html?finnkode=342049324,349000.0
4239,342048259,Peugeot Expert,https://www.finn.no/car/used/ad.html?finnkode=342048259,189900.0
4242,342047625,Ford Ranger,https://www.finn.no/car/used/ad.html?finnkode=342047625,395000.0
4243,342047547,Skoda Kodiaq,https://www.finn.no/car/used/ad.html?finnkode=342047547,449000.0
4246,342044413,Mercedes-Benz Vito,https://www.finn.no/car/used/ad.html?finnkode=342044413,429000.0
4248,342041522,Phyron Automated Video &The Phyron Video Player,https://www.finn.no/car/used/ad.html?finnkode=342041522,239000.0
4249,342034931,Ford Galaxy,https://www.finn.no/car/used/ad.html?finnkode=342034931,339900.0
4250,342034834,Ford Transit Connect,https://www.finn.no/car/used/ad.html?finnkode=342034834,189900.0
4251,342034667,Peugeot 5008,https://www.finn.no/car/used/ad.html?finnkode=342034667,348500.0
4253,342034288,Mitsubishi Outlander,https://www.finn.no/car/used/ad.html?finnkode=342034288,309900.0
4254,342034305,Phyron Automated Video &The Phyron Video Player,https://www.finn.no/car/used/ad.html?finnkode=342034305,459000.0
4256,342033677,Isuzu D-max,https://www.finn.no/car/used/ad.html?finnkode=342033677,339000.0
4257,342033529,Phyron Automated Video &The Phyron Video Player,https://www.finn.no/car/used/ad.html?finnkode=342033529,439000.0
4258,342032009,Ford Tourneo Connect,https://www.finn.no/car/used/ad.html?finnkode=342032009,299990.0
4260,342029986,Mercedes-Benz Vito,https://www.finn.no/car/used/ad.html?finnkode=342029986,379500.0
4261,342029673,Toyota RAV4,https://www.finn.no/car/used/ad.html?finnkode=342029673,345000.0
4264,342027847,Ford Transit Custom,https://www.finn.no/car/used/ad.html?finnkode=342027847,258900.0
4265,342027869,Toyota Proace,https://www.finn.no/car/used/ad.html?finnkode=342027869,259000.0
4268,342026935,Skoda Octavia,https://www.finn.no/car/used/ad.html?finnkode=342026935,349900.0
4269,342026784,Phyron Automated Video &The Phyron Video Player,https://www.finn.no/car/used/ad.html?finnkode=342026784,1545000.0
4270,342026624,Phyron Automated Video &The Phyron Video Player,https://www.finn.no/car/used/ad.html?finnkode=342026624,959000.0
4271,342026451,Phyron Automated Video &The Phyron Video Player,https://www.finn.no/car/used/ad.html?finnkode=342026451,879000.0
4272,342026046,Phyron Automated Video &The Phyron Video Player,https://www.finn.no/car/used/ad.html?finnkode=342026046,389000.0
4274,342024608,Toyota RAV4,https://www.finn.no/car/used/ad.html?finnkode=342024608,389000.0
4275,342023869,Audi A4,https://www.finn.no/car/used/ad.html?finnkode=342023869,289900.0
4277,342023484,Mercedes-Benz Vito,https://www.finn.no/car/used/ad.html?finnkode=342023484,309000.0
4278,342022814,Tesla Model 3,https://www.finn.no/car/used/ad.html?finnkode=342022814,318000.0
4280,342018711,Phyron Automated Video &The Phyron Video Player,https://www.finn.no/car/used/ad.html?finnkode=342018711,685000.0
4281,342018178,Volkswagen Golf,https://www.finn.no/car/used/ad.html?finnkode=342018178,169900.0
4282,342017594,Ford Transit Custom,https://www.finn.no/car/used/ad.html?finnkode=342017594,239000.0
4283,342016437,Mercedes-Benz Vito,https://www.finn.no/car/used/ad.html?finnkode=342016437,279000.0
4284,342016255,Kia Optima,https://www.finn.no/car/used/ad.html?finnkode=342016255,245000.0
4285,342015915,Volvo V90 Cross Country,https://www.finn.no/car/used/ad.html?finnkode=342015915,549000.0
4286,342015468,Peugeot 5008,https://www.finn.no/car/used/ad.html?finnkode=342015468,309000.0
4288,342009324,Nissan NV200,https://www.finn.no/car/used/ad.html?finnkode=342009324,169900.0
4289,342009113,Chevrolet Silverado,https://www.finn.no/car/used/ad.html?finnkode=342009113,669990.0
4290,341997903,Volkswagen Caddy Maxi,https://www.finn.no/car/used/ad.html?finnkode=341997903,269000.0
4291,341798546,Citroen C3,https://www.finn.no/car/used/ad.html?finnkode=341798546,69999.0
4292,341125251,Audi A1,https://www.finn.no/car/used/ad.html?finnkode=341125251,69999.0
4295,340327910,Citroen DS3,https://www.finn.no/car/used/ad.html?finnkode=340327910,69999.0
4297,339564650,Peugeot 208,https://www.finn.no/car/used/ad.html?finnkode=339564650,69999.0
4304,340284904,Hyundai ix35,https://www.finn.no/car/used/ad.html?finnkode=340284904,69998.0
4306,341349292,Skoda Octavia,https://www.finn.no/car/used/ad.html?finnkode=341349292,69995.0
4308,337505159,Toyota Urban Cruiser,https://www.finn.no/car/used/ad.html?finnkode=337505159,69995.0
4310,327802379,Peugeot Partner,https://www.finn.no/car/used/ad.html?finnkode=327802379,69995.0
4314,341877971,Mitsubishi Lancer,https://www.finn.no/car/used/ad.html?finnkode=341877971,69990.0
4316,341526455,Toyota Auris,https://www.finn.no/car/used/ad.html?finnkode=341526455,69990.0
4319,340461589,Volkswagen Polo,https://www.finn.no/car/used/ad.html?finnkode=340461589,69990.0
4327,328093491,Hyundai i10,https://www.finn.no/car/used/ad.html?finnkode=328093491,69990.0
4328,326968628,Opel Astra,https://www.finn.no/car/used/ad.html?finnkode=326968628,69977.0
4329,325700961,Nissan Qashqai,https://www.finn.no/car/used/ad.html?finnkode=325700961,69977.0
4334,333887527,Daihatsu Terios,https://www.finn.no/car/used/ad.html?finnkode=333887527,69943.0
4335,341380959,Mitsubishi L200,https://www.finn.no/car/used/ad.html?finnkode=341380959,69931.0
4336,342062930,Volvo V70,https://www.finn.no/car/used/ad.html?finnkode=342062930,69900.0
4337,341966128,Ford C-Max,https://www.finn.no/car/used/ad.html?finnkode=341966128,69900.0
4338,341842309,Ford Transit Connect,https://www.finn.no/car/used/ad.html?finnkode=341842309,69900.0
4341,341791669,Volkswagen Golf,https://www.finn.no/car/used/ad.html?finnkode=341791669,69900.0
4343,341782578,Volkswagen Caddy,https://www.finn.no/car/used/ad.html?finnkode=341782578,69900.0
4344,341783757,Fiat Doblo,https://www.finn.no/car/used/ad.html?finnkode=341783757,69900.0
4345,341783509,Mercedes-Benz C-Klasse,https://www.finn.no/car/used/ad.html?finnkode=341783509,69900.0
4347,341766659,Nissan Qashqai +2,https://www.finn.no/car/used/ad.html?finnkode=341766659,69900.0
4348,341696210,Toyota Avensis,https://www.finn.no/car/used/ad.html?finnkode=341696210,69900.0
4349,341388426,Mercedes-Benz CLK,https://www.finn.no/car/used/ad.html?finnkode=341388426,69900.0
4350,341359415,Suzuki SX4,https://www.finn.no/car/used/ad.html?finnkode=341359415,69900.0
4353,341219882,Honda CR-V,https://www.finn.no/car/used/ad.html?finnkode=341219882,69900.0
4355,341120448,Suzuki Grand Vitara,https://www.finn.no/car/used/ad.html?finnkode=341120448,69900.0
4357,341041056,Mazda 3,https://www.finn.no/car/used/ad.html?finnkode=341041056,69900.0
4361,340465356,Hyundai i20,https://www.finn.no/car/used/ad.html?finnkode=340465356,69900.0
4367,340105269,Volkswagen Golf,https://www.finn.no/car/used/ad.html?finnkode=340105269,69900.0
4368,339982193,Ford Mondeo,https://www.finn.no/car/used/ad.html?finnkode=339982193,69900.0
4370,339864130,BMW 3-serie,https://www.finn.no/car/used/ad.html?finnkode=339864130,69900.0
4374,339440845,Toyota Yaris,https://www.finn.no/car/used/ad.html?finnkode=339440845,69900.0
4375,339385195,Toyota Carina,https://www.finn.no/car/used/ad.html?finnkode=339385195,69900.0
4376,339355484,Suzuki Swift,https://www.finn.no/car/used/ad.html?finnkode=339355484,69900.0
4379,338715701,Renault Megane,https://www.finn.no/car/used/ad.html?finnkode=338715701,69900.0
4380,338642197,BMW 3-serie,https://www.finn.no/car/used/ad.html?finnkode=338642197,69900.0
4382,338599708,Peugeot 5008,https://www.finn.no/car/used/ad.html?finnkode=338599708,69900.0
4383,338416507,Toyota Verso,https://www.finn.no/car/used/ad.html?finnkode=338416507,69900.0
4384,338379711,Toyota Auris,https://www.finn.no/car/used/ad.html?finnkode=338379711,69900.0
4385,338309615,Ford S-MAX,https://www.finn.no/car/used/ad.html?finnkode=338309615,69900.0
4386,338276215,Toyota Avensis,https://www.finn.no/car/used/ad.html?finnkode=338276215,69900.0
4389,337662171,Volkswagen Polo,https://www.finn.no/car/used/ad.html?finnkode=337662171,69900.0
4390,331398839,Volvo V70,https://www.finn.no/car/used/ad.html?finnkode=331398839,69900.0
4391,337456206,Renault Trafic,https://www.finn.no/car/used/ad.html?finnkode=337456206,69900.0
4392,337449378,Opel Zafira Tourer,https://www.finn.no/car/used/ad.html?finnkode=337449378,69900.0
4399,334965081,Ssangyong Rodius,https://www.finn.no/car/used/ad.html?finnkode=334965081,69900.0
4400,334503611,Toyota Avensis,https://www.finn.no/car/used/ad.html?finnkode=334503611,69900.0
4401,334174062,Volvo V50,https://www.finn.no/car/used/ad.html?finnkode=334174062,69900.0
4402,332950130,Toyota Auris,https://www.finn.no/car/used/ad.html?finnkode=332950130,69900.0
4405,332563327,Skoda Fabia,https://www.finn.no/car/used/ad.html?finnkode=332563327,69900.0
4406,332035031,Hyundai ix35,https://www.finn.no/car/used/ad.html?finnkode=332035031,69900.0
4408,331899478,Volkswagen Touran,https://www.finn.no/car/used/ad.html?finnkode=331899478,69900.0
4410,331367102,Opel Corsa,https://www.finn.no/car/used/ad.html?finnkode=331367102,69900.0
4417,328870921,Citroen C5,https://www.finn.no/car/used/ad.html?finnkode=328870921,69900.0
4418,328667006,Nissan Qashqai +2,https://www.finn.no/car/used/ad.html?finnkode=328667006,69900.0
4419,328023794,Ford Transit Courier,https://www.finn.no/car/used/ad.html?finnkode=328023794,69900.0
4420,326487113,Honda Civic,https://www.finn.no/car/used/ad.html?finnkode=326487113,69900.0
4421,325732110,Volkswagen Caddy,https://www.finn.no/car/used/ad.html?finnkode=325732110,69900.0
4424,323018559,Ford Focus,https://www.finn.no/car/used/ad.html?finnkode=323018559,69900.0
4425,322429045,Honda Jazz,https://www.finn.no/car/used/ad.html?finnkode=322429045,69900.0
4428,320211979,Ford Mondeo,https://www.finn.no/car/used/ad.html?finnkode=320211979,69900.0
4429,314319126,Toyota HiAce,https://www.finn.no/car/used/ad.html?finnkode=314319126,69900.0
4430,314197004,Peugeot 307 CC,https://www.finn.no/car/used/ad.html?finnkode=314197004,69900.0
4432,307131694,BMW 5-serie,https://www.finn.no/car/used/ad.html?finnkode=307131694,69900.0
4437,257913472,Volkswagen Touran,https://www.finn.no/car/used/ad.html?finnkode=257913472,69900.0
4438,340434806,Skoda Octavia,https://www.finn.no/car/used/ad.html?finnkode=340434806,69899.0
4440,341335318,Volkswagen Golf Plus,https://www.finn.no/car/used/ad.html?finnkode=341335318,69845.0
4446,336313213,Peugeot 2008,https://www.finn.no/car/used/ad.html?finnkode=336313213,120000.0
4448,323742449,Nissan Qashqai,https://www.finn.no/car/used/ad.html?finnkode=323742449,120000.0
4453,341192985,Toyota Auris,https://www.finn.no/car/used/ad.html?finnkode=341192985,119999.0
4454,341092646,Peugeot 308 SW,https://www.finn.no/car/used/ad.html?finnkode=341092646,119999.0
4455,341092415,Peugeot 308,https://www.finn.no/car/used/ad.html?finnkode=341092415,119999.0
4456,340467634,Citroen C4,https://www.finn.no/car/used/ad.html?finnkode=340467634,119999.0
4457,340097536,Volkswagen Transporter,https://www.finn.no/car/used/ad.html?finnkode=340097536,119999.0
4459,337152127,Skoda Octavia,https://www.finn.no/car/used/ad.html?finnkode=337152127,119999.0
4461,332635675,Mercedes-Benz E-Klasse,https://www.finn.no/car/used/ad.html?finnkode=332635675,119999.0
4462,331943885,Volkswagen Touran,https://www.finn.no/car/used/ad.html?finnkode=331943885,119999.0
4464,329632972,Volkswagen Golf,https://www.finn.no/car/used/ad.html?finnkode=329632972,119999.0
4465,325453128,Peugeot 308 SW,https://www.finn.no/car/used/ad.html?finnkode=325453128,119999.0
4466,322037141,Volkswagen Tiguan,https://www.finn.no/car/used/ad.html?finnkode=322037141,119999.0
4469,339957559,BMW X3,https://www.finn.no/car/used/ad.html?finnkode=339957559,119995.0
4471,338394473,Honda CR-V,https://www.finn.no/car/used/ad.html?finnkode=338394473,119995.0
4472,338292831,Ford Transit Custom,https://www.finn.no/car/used/ad.html?finnkode=338292831,119995.0
4474,329423062,Toyota Urban Cruiser,https://www.finn.no/car/used/ad.html?finnkode=329423062,119995.0
4476,342031012,Mercedes-Benz A-Klasse,https://www.finn.no/car/used/ad.html?finnkode=342031012,119990.0
4478,341893626,Citroen Jumpy,https://www.finn.no/car/used/ad.html?finnkode=341893626,119990.0
4479,341785417,Citroen C4 Cactus,https://www.finn.no/car/used/ad.html?finnkode=341785417,119990.0
4480,341065350,Citroen Grand C4 Picasso,https://www.finn.no/car/used/ad.html?finnkode=341065350,119990.0
4483,338625041,Mitsubishi Outlander,https://www.finn.no/car/used/ad.html?finnkode=338625041,119990.0
4484,337495505,MINI Countryman,https://www.finn.no/car/used/ad.html?finnkode=337495505,119990.0
4486,331779203,Fiat Scudo,https://www.finn.no/car/used/ad.html?finnkode=331779203,119990.0
4488,328190959,Ford Transit Courier,https://www.finn.no/car/used/ad.html?finnkode=328190959,119990.0
4489,322265061,Kia Sportage,https://www.finn.no/car/used/ad.html?finnkode=322265061,119990.0
4491,307022124,Toyota Auris,https://www.finn.no/car/used/ad.html?finnkode=307022124,119990.0
4496,317882221,MINI Clubman,https://www.finn.no/car/used/ad.html?finnkode=317882221,119961.0
4497,341483644,Audi A3,https://www.finn.no/car/used/ad.html?finnkode=341483644,119950.0
4499,335634549,Subaru Forester,https://www.finn.no/car/used/ad.html?finnkode=335634549,119950.0
4502,309827920,Volkswagen Caddy Maxi,https://www.finn.no/car/used/ad.html?finnkode=309827920,119950.0
4503,276556453,Peugeot Boxer,https://www.finn.no/car/used/ad.html?finnkode=276556453,119950.0
4504,228270349,Chevrolet Tahoe,https://www.finn.no/car/used/ad.html?finnkode=228270349,119950.0
4506,333949447,Kia Cee'd,https://www.finn.no/car/used/ad.html?finnkode=333949447,119947.0
4508,317886600,Hyundai i40,https://www.finn.no/car/used/ad.html?finnkode=317886600,119943.0
4509,327129016,Volkswagen Caddy,https://www.finn.no/car/used/ad.html?finnkode=327129016,119905.0
4512,342027104,Volkswagen Golf,https://www.finn.no/car/used/ad.html?finnkode=342027104,119900.0
4514,341928246,Peugeot 3008,https://www.finn.no/car/used/ad.html?finnkode=341928246,119900.0
4515,341932820,Mercedes-Benz C-Klasse,https://www.finn.no/car/used/ad.html?finnkode=341932820,119900.0
4516,341893379,Nissan e-NV200,https://www.finn.no/car/used/ad.html?finnkode=341893379,119900.0
4517,341323484,Skoda Superb,https://www.finn.no/car/used/ad.html?finnkode=341323484,119900.0
4521,341755647,Kia Cee'd,https://www.finn.no/car/used/ad.html?finnkode=341755647,119900.0
4523,341488414,Peugeot 308,https://www.finn.no/car/used/ad.html?finnkode=341488414,119900.0
4525,341388877,Ford S-MAX,https://www.finn.no/car/used/ad.html?finnkode=341388877,119900.0
4526,341388509,Toyota HiAce,https://www.finn.no/car/used/ad.html?finnkode=341388509,119900.0
4527,341380581,Nissan Qashqai,https://www.finn.no/car/used/ad.html?finnkode=341380581,119900.0
4529,341365159,Nissan e-NV200,https://www.finn.no/car/used/ad.html?finnkode=341365159,119900.0
4530,341326898,Suzuki Swift,https://www.finn.no/car/used/ad.html?finnkode=341326898,119900.0
4532,341256187,Honda CR-V,https://www.finn.no/car/used/ad.html?finnkode=341256187,119900.0
4533,341248098,Volkswagen Golf,https://www.finn.no/car/used/ad.html?finnkode=341248098,119900.0
4534,341217397,Ford Transit Connect,https://www.finn.no/car/used/ad.html?finnkode=341217397,119900.0
4535,341151834,Volvo S80,https://www.finn.no/car/used/ad.html?finnkode=341151834,119900.0
4537,341130518,Nissan Qashqai,https://www.finn.no/car/used/ad.html?finnkode=341130518,119900.0
4538,341104644,Skoda Octavia,https://www.finn.no/car/used/ad.html?finnkode=341104644,119900.0
4539,341021886,BMW 1-serie,https://www.finn.no/car/used/ad.html?finnkode=341021886,119900.0
4540,341020011,Opel Combo,https://www.finn.no/car/used/ad.html?finnkode=341020011,119900.0
4541,341017900,Mercedes-Benz B-Klasse,https://www.finn.no/car/used/ad.html?finnkode=341017900,119900.0
4542,341007868,Nissan Primastar,https://www.finn.no/car/used/ad.html?finnkode=341007868,119900.0
4543,341013316,Toyota Avensis,https://www.finn.no/car/used/ad.html?finnkode=341013316,119900.0
4544,341012657,Audi A3,https://www.finn.no/car/used/ad.html?finnkode=341012657,119900.0
4546,340966067,Nissan Qashqai,https://www.finn.no/car/used/ad.html?finnkode=340966067,119900.0
4547,340917601,Toyota RAV4,https://www.finn.no/car/used/ad.html?finnkode=340917601,119900.0
4549,340876409,Volkswagen Tiguan,https://www.finn.no/car/used/ad.html?finnkode=340876409,119900.0
4551,340369958,Peugeot 2008,https://www.finn.no/car/used/ad.html?finnkode=340369958,119900.0
4554,340318218,BMW 3-serie,https://www.finn.no/car/used/ad.html?finnkode=340318218,119900.0
4555,340253818,Toyota Avensis,https://www.finn.no/car/used/ad.html?finnkode=340253818,119900.0
4556,340236312,Peugeot Partner,https://www.finn.no/car/used/ad.html?finnkode=340236312,119900.0
4557,340227181,Volkswagen Passat,https://www.finn.no/car/used/ad.html?finnkode=340227181,119900.0
4560,340164354,Skoda Superb,https://www.finn.no/car/used/ad.html?finnkode=340164354,119900.0
4562,340146820,Ford Transit Connect,https://www.finn.no/car/used/ad.html?finnkode=340146820,119900.0
4564,340122354,BMW 3-serie,https://www.finn.no/car/used/ad.html?finnkode=340122354,119900.0
4565,340118196,Volkswagen Passat,https://www.finn.no/car/used/ad.html?finnkode=340118196,119900.0
4566,340108058,Ford Transit,https://www.finn.no/car/used/ad.html?finnkode=340108058,119900.0
4569,339832668,Peugeot 5008,https://www.finn.no/car/used/ad.html?finnkode=339832668,119900.0
4570,339804572,Volkswagen Caddy Maxi,https://www.finn.no/car/used/ad.html?finnkode=339804572,119900.0
4571,326037463,Volvo V70,https://www.finn.no/car/used/ad.html?finnkode=326037463,119900.0
4572,328982116,Peugeot 2008,https://www.finn.no/car/used/ad.html?finnkode=328982116,119900.0
4575,339578032,Renault Captur,https://www.finn.no/car/used/ad.html?finnkode=339578032,119900.0
4578,339326964,BMW 1-serie,https://www.finn.no/car/used/ad.html?finnkode=339326964,119900.0
4579,339284136,Toyota HiAce,https://www.finn.no/car/used/ad.html?finnkode=339284136,119900.0
4583,339054966,Peugeot 308,https://www.finn.no/car/used/ad.html?finnkode=339054966,119900.0
4584,333109767,Opel Astra,https://www.finn.no/car/used/ad.html?finnkode=333109767,119900.0
4585,338742953,Toyota Verso,https://www.finn.no/car/used/ad.html?finnkode=338742953,119900.0
4586,338541713,Citroen Grand C4 Picasso,https://www.finn.no/car/used/ad.html?finnkode=338541713,119900.0
4590,337999397,Toyota HiAce,https://www.finn.no/car/used/ad.html?finnkode=337999397,119900.0
4591,338143750,Skoda Octavia,https://www.finn.no/car/used/ad.html?finnkode=338143750,119900.0
4593,337725759,Peugeot 2008,https://www.finn.no/car/used/ad.html?finnkode=337725759,119900.0
4594,337160583,Ford Kuga,https://www.finn.no/car/used/ad.html?finnkode=337160583,119900.0
4595,336952342,Ford Transit Connect,https://www.finn.no/car/used/ad.html?finnkode=336952342,119900.0
4597,336789222,Peugeot 308,https://www.finn.no/car/used/ad.html?finnkode=336789222,119900.0
4598,336768569,Citroen C4 Cactus,https://www.finn.no/car/used/ad.html?finnkode=336768569,119900.0
4602,336412251,Volvo S60,https://www.finn.no/car/used/ad.html?finnkode=336412251,119900.0
4607,334930699,Kia Sportage,https://www.finn.no/car/used/ad.html?finnkode=334930699,119900.0
4610,334146821,Volkswagen Passat,https://www.finn.no/car/used/ad.html?finnkode=334146821,119900.0
4611,334127584,Peugeot 308 SW,https://www.finn.no/car/used/ad.html?finnkode=334127584,119900.0
4613,333412928,Peugeot Expert,https://www.finn.no/car/used/ad.html?finnkode=333412928,119900.0
4617,332277761,Peugeot 308,https://www.finn.no/car/used/ad.html?finnkode=332277761,119900.0
4618,331925749,Volkswagen Tiguan,https://www.finn.no/car/used/ad.html?finnkode=331925749,119900.0
4621,330427613,Volkswagen Transporter,https://www.finn.no/car/used/ad.html?finnkode=330427613,119900.0
4622,330378182,Citroen Berlingo,https://www.finn.no/car/used/ad.html?finnkode=330378182,119900.0
4623,329714965,Ford F-serie,https://www.finn.no/car/used/ad.html?finnkode=329714965,119900.0
4626,329006015,Skoda Fabia,https://www.finn.no/car/used/ad.html?finnkode=329006015,119900.0
4627,328899808,Mazda 3,https://www.finn.no/car/used/ad.html?finnkode=328899808,119900.0
4628,328487360,Volvo V70,https://www.finn.no/car/used/ad.html?finnkode=328487360,119900.0
4631,325662065,Renault Captur,https://www.finn.no/car/used/ad.html?finnkode=325662065,119900.0
4632,325559631,Renault Clio,https://www.finn.no/car/used/ad.html?finnkode=325559631,119900.0
4633,323771329,Nissan Qashqai,https://www.finn.no/car/used/ad.html?finnkode=323771329,119900.0
4636,322807731,Saab 9-5,https://www.finn.no/car/used/ad.html?finnkode=322807731,119900.0
4638,321308713,Mercedes-Benz CL,https://www.finn.no/car/used/ad.html?finnkode=321308713,119900.0
4639,320769985,Volkswagen Golf Sportsvan,https://www.finn.no/car/used/ad.html?finnkode=320769985,119900.0
4640,320475530,Nissan Murano,https://www.finn.no/car/used/ad.html?finnkode=320475530,119900.0
4641,319813541,Porsche Cayenne,https://www.finn.no/car/used/ad.html?finnkode=319813541,119900.0
4644,317390730,Peugeot Expert,https://www.finn.no/car/used/ad.html?finnkode=317390730,119900.0
4647,301853889,Volvo XC90,https://www.finn.no/car/used/ad.html?finnkode=301853889,119900.0
